"PLANT_ID","LIB","ALIAS","VCF_NAME","ACC","NAT_PAPER_LIB","PLANTED_2018","COVERAGE_CATEGORY","COLLECTION_TYPE","COLLECTION_METHOD","TAXON","SOURCE_ID_1","SOURCE_ID_2","LIB_NOTES","COLL_DATE","LATITUDE","LONGITUDE","ELEVATION","NOTE_LATLONG","COUNTRY","STATE","COUNTY","LOCALITY","APPROX_COVERAGE","APPROX_BP_MAPPED","GOOD_PAIRED_READS","MINOR_LIB","MINOR_LIB_COV","MINOR_LIB_VCF_NAME","OLD_META_PLOIDY","PLD_SNP","NQUIRE_CDS_20","NQUIRE_FULL_20","NQUIRE_NSNPS_20","NQUIRE_PLOIDY","NQUIRE_CONFIDENCE","MINOR_LIB_NQUIRE_CDS_20","MNP_CDS_PLOIDY","MNP_GENIC_PLOIDY","OLD_TOT_PLOIDY","OLD_TOT_PLOIDY_CONFIDENCE","UNI_ACC","PPG_FILT_NOTE","PPG_NATIVE","PPG_CONTAMINANT"
"J385.B","IEZM",NA,"J385.B","J385","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","DRP2",NA,"NA","8/16/15",38.53214167,-93.29148333,300,NA,"USA","Missouri","Benton","Site Drovers Prairie. 4.1 miles west of Mora",35.78,40431911400,269546076,NA,NA,NA,"4X","4X","4X",NA,1050598,"4X",1,NA,"4X","?X","4X",3,"DRP",NA,NA,NA
"J386.A","IEZN",NA,"J386.A","J386","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","PBP1",NA,"NA","8/16/15",38.54838333,-93.25808611,301,NA,"USA","Missouri","Pettis","Site Paintbrush Prairie. 2.9 miles northwest of Mora",33.28,37602784200,250685228,NA,NA,NA,"4X","4X","4X",NA,1139519,"4X",1,NA,"?X","?X","4X",2,"PBP",NA,NA,NA
"J393.B","IEZP",NA,"J393.B","J393","Y","Y","paper_732g","Natural Collection","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","401B","SW40","NA",NA,41.63,-87.43,180,NA,"USA","Indiana","Lake","Lake",35.48,40084610100,267230734,NA,NA,NA,"4X","4X","4X",NA,977242,"4X",1,NA,"4X","4X","4X",4,"SW40",NA,NA,NA
"J403.B","IEZQ",NA,"J403.B","J403","Y","Y","paper_732g","Natural Collection","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","1410B","SW102","NA",NA,44.02,-91.48,210,NA,"USA","Wisconsin","Trempealeau","Brady's Bluff 1. Trempealeau National Wildlife Refuge",35.28,39865966200,265773108,NA,NA,NA,"4X","4X","4X",NA,898093,"4X",1,NA,"4X","4X","4X",4,"SW102",NA,NA,NA
"J426.B","IEZR",NA,"J426.B","J426","Y","N","paper_732g","Natural Collection","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","3706B","SW795","NA",NA,40.61,-74.08,1,NA,"USA","New York","Richmond","Elbs Pond",36.18,40879673100,272531154,NA,NA,NA,"4X","4X","4X",NA,1059863,"4X",1,NA,"4X","4X","4X",4,"SW795",NA,NA,NA
"J441.A","IEZS",NA,"J441.A","J441","Y","Y","paper_732g","Cultivar","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","5401A","Kanlow","NA","1/1/57",35.26,-96.18,250,"Developed by KSU","USA","Oklahoma","Huges","Kanlow",39.94,45127789200,300851928,NA,NA,NA,"4X","4X","4X",NA,736057,"4X",1,NA,"4X","4X","4X",4,"KANLOW",NA,NA,NA
"J466.B","IEZT",NA,"J466.B","J466","Y","Y","paper_732g","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","Griff 17524","SE2013-027","NA","9/19/13",30.44345,-90.41235,9,NA,"USA","Louisiana","Tangipaha","In the vicinity of 19047 Highway 22, Ponchatoula, LA",35.65,40282433100,268549554,NA,NA,NA,"4X","4X","4X",NA,1001363,"4X",1,NA,"4X","4X","4X",4,"GRIF_17524",NA,NA,NA
"J466.C","IEZU",NA,"J466.C","J466","Y","Y","paper_732g","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","Griff 17524","SE2013-027","NA","9/19/13",30.44345,-90.41235,9,NA,"USA","Louisiana","Tangipaha","In the vicinity of 19047 Highway 22, Ponchatoula, LA",35.97,40645518600,270970124,NA,NA,NA,"4X","4X","4X",NA,1008347,"4X",1,NA,"4X","4X","4X",4,"GRIF_17524",NA,NA,NA
"J470.B","IEZW",NA,"J470.B","J470","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","SRP2",NA,"NA","8/19/15",36.3557,-94.14363889,397,NA,"USA","Arkansas","Benton","Site Searles Prairie Natural Area. Rogers",35.66,40287805350,268585369,NA,NA,NA,"4X","4X","4X",NA,1137183,"4X",1,NA,"4X","4X","4X",4,"SRP",NA,NA,NA
"J471.C","IEZZ",NA,"J471.C","J471","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","CHP3",NA,"NA","8/19/15",36.21863889,-94.48219444,364,NA,"USA","Arkansas","Benton","Site Chesney Prairie Natural Area. 3.94 miles northwest of Siloam Springs",36.05,40734654900,271564366,NA,NA,NA,"4X","4X","4X",NA,1165787,"4X",1,NA,"4X","?X","4X",3,"CHP",NA,NA,NA
"J477.C","IFAB",NA,"J477.C","J477","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","LCN3",NA,"NA","8/20/15",34.58664167,-92.25368333,78,NA,"USA","Arkansas","Pulaski","Site Lorance Creek Natural Area. 2.33 miles southwest of Wrightsville",34.78,39298976700,261993178,NA,NA,NA,"4X","4X","4X",NA,1099367,"4X",1,NA,"4X","4X","4X",4,"LCN",NA,NA,NA
"J481.C","IFAC",NA,"J481.C","J481","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","MBP3",NA,"NA","8/21/15",33.39716667,-92.41386111,31,NA,"USA","Arkansas","Calhoun","Site Moro Big Pine Natural Area. 10 miles southeast of Hampton",36.81,41593373700,277289158,NA,NA,NA,"4X","4X","4X",NA,1154285,"4X",1,NA,"4X","4X","4X",4,"MBP",NA,NA,NA
"J482.A","IFAD",NA,"J482.A","J482","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","FLD1",NA,"NA","8/21/15",33.14980556,-92.07574167,24,NA,"USA","Arkansas","Crossett","Site Felsenthal National Wildlife Refuge. 6.8 miles east of Crossett",37.31,42154164600,281027764,NA,NA,NA,"4X","4X","4X",NA,1092949,"4X",1,NA,"4X","4X","4X",4,"FLD",NA,NA,NA
"J482.B","IFAE",NA,"J482.B","J482","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","FLD2",NA,"NA","8/21/15",33.14980556,-92.07574167,24,NA,"USA","Arkansas","Crossett","Site Felsenthal National Wildlife Refuge. 6.8 miles east of Crossett",38.17,43126259700,287508398,NA,NA,NA,"4X","4X","4X",NA,1167834,"4X",1,NA,"4X","4X","4X",4,"FLD",NA,NA,NA
"J484.B","IFAF",NA,"J484.B","J484","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","PFL2",NA,"NA","8/22/15",33.65841667,-94.28058333,95,NA,"USA","Arkansas","Crossett","Site Roadside near Palmetto Flats Natural Area. 4.7 miles southeast of Wallace",38.63,43645988100,290973254,NA,NA,NA,"4X","4X","4X",NA,1028102,"4X",1,NA,"4X","4X","4X",4,"PFL","Split cluster within Alamo Cluster; within Alamo-containing sub-cluster; seems like an introduction of cultivar seed","F","F"
"J488.A","IFAH",NA,"J488.A","J488","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","DGP1",NA,"NA","8/23/15",37.00715833,-94.34954444,351,NA,"USA","Missouri","Newton","Site Diamond Grove Prairie Conservation Area. 2 miles northwest of Diamond",36.02,40697211600,271314744,NA,NA,NA,"4X","4X","4X",NA,1142016,"4X",1,NA,"4X","?X","4X",3,"DGP",NA,NA,NA
"J488.B","IFAI",NA,"J488.B","J488","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","DGP2",NA,"NA","8/23/15",37.00715833,-94.34954444,351,NA,"USA","Missouri","Newton","Site Diamond Grove Prairie Conservation Area. 2 miles northwest of Diamond",36.11,40798810200,271992068,NA,NA,NA,"4X","4X","4X",NA,1166465,"4X",1,NA,"4X","?X","4X",3,"DGP",NA,NA,NA
"J490.C","IFAJ",NA,"J490.C","J490","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","WKT3",NA,"NA","8/23/15",37.90641667,-94.01095,263,NA,"USA","Missouri","St. Clair","Site Wah-Kon-Tah Prairie Conservation Area. 2.17 miles north of El Dorado Springs",33.19,37504137300,250027582,NA,NA,NA,"4X","4X","4X",NA,1133907,"4X",1,NA,"4X","?X","4X",3,"WKT",NA,NA,NA
"J491.B","IFAK",NA,"J491.B","J491","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","TLL2",NA,"NA","8/23/15",38.04955833,-93.96668333,250,NA,"USA","Missouri","St. Clair","Site Taberville Prairie Conservation Area. 6 miles east of Rockville",35.15,39714640500,264764270,NA,NA,NA,"4X","4X","4X",NA,1059024,"4X",1,NA,"4X","?X","4X",3,"TLL",NA,NA,NA
"J491.C","IFAL",NA,"J491.C","J491","Y","N","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","TLL2",NA,"NA","8/23/15",38.04955833,-93.96668333,250,NA,"USA","Missouri","St. Clair","Site Taberville Prairie Conservation Area. 6 miles east of Rockville",35.94,40609973100,270733154,NA,NA,NA,"4X","4X","4X",NA,1091018,"4X",1,NA,"4X","?X","4X",3,"TLL",NA,NA,NA
"J496.C","IFAM",NA,"J496.C","J496","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","GISP3",NA,"NA","9/24/15",29.2618333,-89.9519722,8,NA,"USA","Louisiana","Jefferson Parish","Site Grand Isle State Park",38.72,43743546000,291623640,NA,NA,NA,"4X","4X","4X",NA,1138184,"4X",1,NA,"4X","4X","4X",4,"GISP",NA,NA,NA
"J497.B","IFAN",NA,"J497.B","J497","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","HWY1-2",NA,"NA","9/24/15",29.1756667,-90.1293889,10,NA,"USA","Louisiana","Jefferson Parish","Site Highway 1",37.67,42556773900,283711826,NA,NA,NA,"4X","4X","4X",NA,1010907,"4X",1,NA,"4X","4X","4X",4,"HWY1",NA,NA,NA
"J498.B","IFAQ",NA,"J498.B","J498","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","BBM2",NA,"NA","9/25/15",30.2841667,-89.9177778,2,NA,"USA","Louisiana","St. Tammany Parish","Site Big Branch Marsh NWR",38.12,43072440000,287149600,NA,NA,NA,"4X","4X","4X",NA,1140619,"4X",1,NA,"4X","4X","4X",4,"BBM",NA,NA,NA
"J498.C","IFAR",NA,"J498.C","J498","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","BBM3",NA,"NA","9/25/15",30.2841667,-89.9177778,2,NA,"USA","Louisiana","St. Tammany Parish","Site Big Branch Marsh NWR",39.12,44202897000,294685980,NA,NA,NA,"4X","4X","4X",NA,1154626,"4X",1,NA,"4X","4X","4X",4,"BBM",NA,NA,NA
"J499.A","IFAS",NA,"J499.A","J499","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","FSP1",NA,"NA","9/25/15",30.3480833,-90.0571944,3,NA,"USA","Louisiana","St. Tammany Parish","Site Fontainebleau State Park",38.32,43296564000,288643760,NA,NA,NA,"4X","4X","4X",NA,1103947,"4X",1,NA,"4X","4X","4X",4,"FSP",NA,NA,NA
"J499.C","IFAT",NA,"J499.C","J499","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","FSP3",NA,"NA","9/25/15",30.3480833,-90.0571944,3,NA,"USA","Louisiana","St. Tammany Parish","Site Fontainebleau State Park",37.44,42305223900,282034826,NA,NA,NA,"4X","4X","4X",NA,964594,"4X",1,NA,"4X","4X","4X",4,"FSP",NA,NA,NA
"J500.B","IFAU",NA,"J500.B","J500","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","BSP2",NA,"NA","9/25/15",30.2629167,-89.4059444,17,NA,"USA","Mississippi","Hancock","Site Bucceneer State Park",38.22,43183986600,287893244,NA,NA,NA,"4X","4X","4X",NA,1110819,"4X",1,NA,"4X","4X","4X",4,"BSP",NA,NA,NA
"J500.C","IFAW",NA,"J500.C","J500","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","BSP3",NA,"NA","9/25/15",30.2629167,-89.4059444,17,NA,"USA","Mississippi","Hancock","Site Bucceneer State Park",38.59,43603547550,290690317,NA,NA,NA,"4X","4X","4X",NA,1151203,"4X",1,NA,"4X","4X","4X",4,"BSP",NA,NA,NA
"J502.C","IFAX",NA,"J502.C","J502","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","SSP3",NA,"NA","9/26/15",30.3765278,-88.6338056,14,NA,"USA","Mississippi","Jackson","Site Shepard State Park",38.41,43398191100,289321274,NA,NA,NA,"4X","4X","4X",NA,1057795,"4X",1,NA,"4X","4X","4X",4,"SSP",NA,NA,NA
"J504.C","IFAZ",NA,"J504.C","J504","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","MC3",NA,"NA","9/27/15",31.1699444,-89.7297778,70,NA,"USA","Mississippi","Marion","Site Marion County WMA",38.07,43015695750,286771305,NA,NA,NA,"4X","4X","4X",NA,1147071,"4X",1,NA,"4X","4X","4X",4,"MC",NA,NA,NA
"J526.B","IFBA",NA,"J526.B","J526","Y","Y","paper_732g","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","PI 674664",NA,"NA",NA,40.966019,-72.133468,4,NA,"USA","New York","Suffolk","Double Dunes TNC Park, Suffolk County. Major Land Resource Area 149B.",34.7,39209998650,261399991,NA,NA,NA,"4X","4X","4X",NA,938433,"4X",1,NA,"4X","4X","4X",4,"PI_674664",NA,NA,NA
"J530.B","IFBB",NA,"J530.B","J530","Y","Y","paper_732g","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","PI 674668",NA,"NA",NA,41.16611111,-74.26833333,683,NA,"USA","New York","Orange","Sterling Forest area on NE side of Sterling Forest lake, Orange County. Major Land Resource Area 144A.",37.1,41920789350,279471929,NA,NA,NA,"4X","4X","8X",NA,1674669,"8X",1,NA,"8X","8X","8X",4,"PI_674668",NA,NA,NA
"J536.C","IFBC",NA,"J536.C","J536","Y","Y","paper_732g","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","PI 674674",NA,"NA",NA,41.104452,-73.451446,27,NA,"USA","New York","Suffolk","NCC Campus, Suffolk County. Major Land Resource Area 149B.",34.54,39024104550,260160697,NA,NA,NA,"4X","4X","4X",NA,970839,"4X",1,NA,"4X","4X","4X",4,"PI_674674",NA,NA,NA
"J576.B","IFBD",NA,"J576.B","J576","Y","Y","paper_732g","Natural Collection","Unknown","Panicum virgatum",NA,NA,"NA",NA,31.82015,-81.25658333,38,NA,"USA","Georgia","Bryan","Bryan County. Vicinity of 20000 Highway 144 Right of Way, Richmond Hill, Georgia",35.21,39786634050,265244227,NA,NA,NA,"4X","4X","4X",NA,993902,"4X",1,NA,"4X","4X","4X",4,"GRIF_17453",NA,NA,NA
"J576.C","IFBE",NA,"J576.C","J576","Y","Y","paper_732g","Natural Collection","Unknown","Panicum virgatum",NA,NA,"NA",NA,31.82015,-81.25658333,38,NA,"USA","Georgia","Bryan","Bryan County. Vicinity of 20000 Highway 144 Right of Way, Richmond Hill, Georgia",37.62,42508979400,283393196,NA,NA,NA,"4X","4X","4X",NA,925845,"4X",1,NA,"4X","4X","4X",4,"GRIF_17453",NA,NA,NA
"J577.B","IFBF",NA,"J577.B","J577","Y","Y","paper_732g","Natural Collection","Unknown","Panicum virgatum",NA,NA,"NA",NA,32.29675,-81.10216667,56,NA,"USA","South Carolina","Jasper","Jasper County. Vicinity of 1574 Church Road Right of Way, Hardeeville, South Carolina on north side of road",36.51,41250410250,275002735,NA,NA,NA,"4X","4X","4X",NA,975677,"4X",1,NA,"4X","4X","4X",4,"GRIF_17454",NA,NA,NA
"J431.A","IGNF",NA,"J431.A","J431","Y","Y","paper_732g","Natural Collection","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","4404A","SW802","NA",NA,40.72,-73.58,35,NA,"USA","New York","Nassau","NCC Campus PV#6",22.66,25607820900,170718806,NA,NA,NA,"4X","4X","4X",NA,676932,"4X",1,NA,"4X","4X","4X",4,"SW802",NA,NA,NA
"J386.C","IGNH",NA,"J386.C","J386","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","PBP3",NA,"NA","8/16/15",38.54838333,-93.25808611,301,NA,"USA","Missouri","Pettis","Site Paintbrush Prairie. 2.9 miles northwest of Mora",27.38,30932758200,206218388,NA,NA,NA,"4X","4X","4X",NA,1003257,"4X",1,NA,"4X","4X","4X",4,"PBP",NA,NA,NA
"J182.A","IGNI",NA,"J182.A","J182","Y","Y","paper_732g","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","PI666212","2009FL-009","NA","9/14/09",28.77888889,-81.16583333,4,NA,"USA","Florida","Seminole","Collected at site previously documented by Natural Resources Conservation Service, Brooksville Plant Material Center (collection number 9060560). 4 miles west on CR 46 from CR 426 on both sides of road, Seminole County",21.31,24078007950,160520053,NA,NA,NA,"4X","4X","4X",NA,835504,"4X",1,NA,"4X","4X","4X",4,"PI_666212",NA,NA,NA
"J407.B","IGNL",NA,"J407.B","J407","Y","Y","paper_732g","Natural Collection","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","1801B","SW114","NA",NA,42.57,-90.4,280,NA,"USA","Wisconsin","Lafayette","Ipswich Prairie 1",17.5,19768665600,131791104,NA,NA,NA,"4X","4X","4X",NA,497617,"4X",2,NA,"4X","4X","4X",4,"SW114",NA,NA,NA
"J259.A","IGNM",NA,"J259.A","J259","Y","Y","paper_732g","Natural Collection","Supplied by Mike Casler","Panicum virgatum","Kasota","Kasota","NA",NA,44.2662,-94.0022,251,NA,"USA","Minnesota","Blue Earth",NA,23.24,26256600600,175044004,NA,NA,NA,"4X","4X","4X",NA,802105,"4X",1,NA,"4X","4X","4X",4,"KASOTA",NA,NA,NA
"J306.B","IGNN",NA,"J306.B","J306","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","JP 766",NA,"NA","5/9/16",30.87404,-99.049946,482,NA,"USA","Texas","Mason",NA,32.41,36620152200,244134348,NA,NA,NA,"4X","4X","4X",NA,881177,"4X",1,NA,"4X","4X","4X",4,"NEAR_DHR",NA,NA,NA
"J461.B","IGNP",NA,"J461.B","J461","Y","Y","paper_732g","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","Griff 17505","SE2013-009","NA","9/15/13",30.29881,-89.40688,6,NA,"USA","Mississippi","Hancock","In the vicinity of 4146 US Hwy. 90, Bay St. Louis, MS west side of road",31.56,35663474400,237756496,NA,NA,NA,"4X","4X","4X",NA,1104323,"4X",1,NA,"4X","4X","4X",4,"GRIF_17505",NA,NA,NA
"J359.B","IGNQ",NA,"J359.B","J359","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","STP2",NA,"NA","7/15/15",41.26881944,-96.17653611,345,NA,"USA","Nebraska","Douglas","Site Stolley Prairie. Omaha(168th St. & Dodge St.)",33.71,38082943050,253886287,NA,NA,NA,"4X","4X","4X",NA,1061120,"4X",1,NA,"4X","4X","4X",4,"STP",NA,NA,NA
"J516.C","IGNR",NA,"J516.C","J516","Y","Y","paper_732g","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","Grif 16853",NA,"NA",NA,40.759245,-72.792639,1,NA,"USA","New York","Suffolk","SE to NE part of Smith Point Marina, from water to north entrance/access road, Suffolk County. Major Land Resource Area 149B.",33.68,38049026700,253660178,NA,NA,NA,"4X","4X","4X",NA,1066644,"4X",1,NA,"4X","4X","4X",4,"GRIF_16853",NA,NA,NA
"J335.A","IGNS",NA,"J335.A","J335","Y","Y","paper_732g","Natural Collection","Supplied by John Reilley","Panicum virgatum","9109809",NA,"NA","1/1/12",29.68326,-96.286172,57,"Approx @ County Center","USA","Texas","Colorado","Attwater Prairie Chicken National Wildlife Refuge",32.78,37035847200,246905648,NA,NA,NA,"4X","4X","4X",NA,972812,"4X",1,NA,"4X","4X","4X",4,"COLORADO_TX_2",NA,NA,NA
"J483.B","IGNT",NA,"J483.B","J483","Y","Y","paper_732g","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","ACR2",NA,"NA","8/21/15",33.085,-92.07030556,24,NA,"USA","Arkansas","Crossett","Site Ashley County Road. 6.9 miles southwest of Crossett",37.44,42297073500,281980490,NA,NA,NA,"4X","4X","4X",NA,1050815,"4X",1,NA,"4X","4X","4X",4,"ACR",NA,NA,NA
"J378.B","IGNU",NA,"J378.B","J378","Y","Y","paper_732g","Natural Collection","Unknown","Panicum virgatum","3B","RM","NA","1/1/08",43.0086389,-86.2212222,190,NA,"USA","Michigan","Ottawa",NA,25.57,28888545300,192590302,NA,NA,NA,"4X","4X","4X",NA,800854,"4X",1,NA,"4X","4X","4X",4,"OTTAWA_MI_1",NA,NA,NA
"J534.A","IGNW",NA,"J534.A","J534","Y","Y","paper_732g","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","PI 674672",NA,"NA",NA,40.58555556,-74.11888889,52,NA,"USA","New York","Richmond","Seaview, Brielle Avenue between Brady and Manor Road, Richmond County. Major Land Resource Area 144A.",33.59,37950471900,253003146,NA,NA,NA,"4X","4X","4X",NA,1126157,"4X",1,NA,"4X","4X","4X",4,"PI_674672",NA,NA,NA
"J409.B","IGNX",NA,"J409.B","J409","Y","Y","paper_732g","Natural Collection","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","2007B","SW116","NA",NA,43.2,-90.45,210,NA,"USA","Wisconsin","Grant","Blue River 1",33.86,38253078150,255020521,NA,NA,NA,"4X","4X","4X",NA,1021715,"4X",1,NA,"4X","4X","4X",4,"SW116",NA,NA,NA
"J263.A","IGNY",NA,"J263.A","J263","Y","N","paper_732g","Natural Collection","Supplied by Mike Casler","Panicum virgatum","Prairie Coteau","Prairie Coteau","NA",NA,44.11605,-96.1506,553,NA,"USA","Minnesota","Pipestone",NA,19.77,22338894000,148925960,NA,NA,NA,"4X","4X","4X",NA,709480,"4X",2,NA,"4X","4X","4X",4,"PRAIRIE_COTEAU",NA,NA,NA
"J433.B","IGNZ",NA,"J433.B","J433","Y","Y","paper_732g","Natural Collection","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","4610B","SW805","NA",NA,41.02,-72.01,3,NA,"USA","New York","Suffolk","Hither Hills SP",31.31,35381152200,235874348,NA,NA,NA,"4X","4X","4X",NA,953793,"4X",1,NA,"4X","4X","4X",4,"SW805",NA,NA,NA
